timestamp,cid,activate/deactivate,bid/ask,orderid,price,qty
15:37:33:737,HPOX_202,activate,ask,JWUVDIYQXZ,14308,48
15:37:33:760,XOJB_190,activate,bid,GRGOWSIFCH,13934,120
15:37:34:154,VDYK_729,activate,bid,UZDQBMOHDT,13710,72
15:37:34:746,ZTBU_684,activate,bid,JFCFCZQKQQ,13894,56
15:37:34:822,VSND_685,activate,ask,BNNCODCRHZ,14043,240
15:37:34:919,ZTBU_684,activate,ask,XLVDQPOVBD,14073,840
15:37:35:470,PCSH_366,activate,bid,WTPPNRQSET,14017,42
15:37:35:538,EAVH_368,activate,ask,QXPNGPJEQE,14730,384
15:37:36:067,TCUR_853,activate,ask,ACMENCGMPJ,14226,216
15:37:36:415,AGKW_757,activate,ask,ISUGGLZOGE,14098,36
15:37:36:529,YFOU_374,activate,bid,PIMTGYAEQA,14020,240
15:37:36:978,RSMB_782,activate,bid,TCUVPZRNKC,13996,240
15:37:37:154,CIUN_584,activate,bid,IHRSHDLZWD,14020,250
15:37:37:391,LVBW_250,activate,bid,FBUVZPBQRC,14019,64
15:37:37:925,TKNN_074,activate,ask,ITOQAWECSR,14162,600
15:37:38:445,VXLP_960,activate,ask,XTGHIOTJOX,14095,120
15:37:39:011,QQKN_297,activate,ask,UOFAPAWHEB,14042,162
15:37:39:353,SYIY_540,activate,bid,SIMTGZMKJP,13895,192
15:37:39:668,ONGP_558,activate,ask,HHHUVZPCVJ,14023,140
15:37:39:901,XPKU_205,activate,bid,FFJYTWRRQJ,13932,280
15:37:40:169,RWFP_299,activate,ask,OPEJBLPBFV,14258,312
15:37:40:858,ZBVS_913,activate,ask,MYVXKCYKNR,14030,96
15:37:41:290,WXPU_028,activate,bid,LHJPQMRKUU,13954,192
15:37:41:959,PCSH_366,activate,ask,IZXPPZILQC,14031,384
15:37:42:548,GUDK_472,activate,ask,STUNVBLYIU,14359,144
15:37:43:235,ZEWX_502,activate,ask,NZJAPMHXOP,14021,648
15:37:43:666,ZBVS_913,activate,ask,XSIYFBXWVS,14072,42
15:37:43:967,MCWL_141,activate,bid,SJYUWOOESI,13736,48
15:37:44:052,FJGE_609,activate,bid,WBZJJDRLZX,13975,240
15:37:44:520,ZBVS_913,activate,bid,IVXDNHVFTN,13914,56
15:37:44:685,RPVI_427,activate,ask,ITJLHOMNUA,14071,160
15:37:44:733,CLPE_513,activate,bid,PTFXEJEEPA,13590,45
15:37:45:401,LVZD_988,activate,ask,BUIHSGZFQH,14201,36
15:37:45:822,YIZD_457,activate,bid,ODWXWFQNHW,13940,180
15:37:45:935,XOJB_190,activate,bid,XXLYNFPNQS,14018,16
15:37:46:595,ZABL_910,activate,ask,KTUKRTUNPJ,14024,288
15:37:46:796,NKSJ_645,activate,bid,EFXXDUUPIQ,14019,48
15:37:47:062,FFLO_530,activate,bid,UDRWBZYOAI,14017,72
15:37:47:533,XOJB_190,activate,bid,NAVERUWTEA,13946,96
15:37:47:914,XEDQ_246,activate,ask,AVSKRHEFTP,14424,189
15:37:48:146,JHTZ_953,activate,bid,DBZZTOEDGN,13994,231
15:37:48:838,WXCX_121,activate,bid,YXJEIXHRAR,13999,48
15:37:49:297,JVMG_863,activate,bid,AZFRJCVQAJ,13995,48
15:37:49:372,XPKU_205,activate,bid,PLQOXNHEET,13953,675
15:37:49:754,YXZW_561,activate,bid,PGPONPSZVJ,13790,432
15:37:50:242,YLKV_982,activate,ask,GQIJTPQYVS,14071,360
15:37:50:610,YFOU_374,activate,ask,CBLMCYHZPZ,14208,315
15:37:50:663,VXLP_960,activate,ask,EVVOCXQKXZ,14051,180
15:37:50:708,RWFP_299,activate,bid,FGPVURWYBA,14006,216
15:37:51:060,AJWE_569,activate,ask,FFFMFNTCRL,14708,162
15:37:51:153,LMCM_188,activate,ask,BUGJXENUCP,14041,900
15:37:51:675,KIUK_592,activate,ask,DDZHAILJWT,14026,18
15:37:51:798,TSDU_755,activate,bid,ZQRPDKXAXM,14021,48
15:37:52:114,AJWE_569,activate,bid,QBLMINBBGA,13892,90
15:37:52:399,ZBVS_913,activate,ask,CDQQAWVDOI,14029,24
15:37:52:791,GUDK_472,activate,bid,MQSNRPQXBC,13915,36
15:37:53:195,RJHA_711,activate,bid,UGMKXZYFAF,13930,135
15:37:53:412,ZTBU_684,activate,ask,GOQFFPWKMU,14022,72
15:37:53:570,RWFP_299,activate,bid,CGRJGJUJPL,13972,20
15:37:53:801,PCSH_366,activate,bid,RIFUZOSASI,13953,120
15:37:54:204,LWCA_600,activate,bid,UZTSTABKYV,13981,264
15:37:54:449,YCMY_801,activate,ask,SRPUOBQXBU,14026,96
15:37:54:660,NCDC_493,activate,bid,BYXSUOSCDG,14021,120
15:37:55:359,KIUK_592,activate,bid,IGXGWLFPDI,13930,192
15:37:55:896,ZAXI_217,activate,ask,KWNYYCXIJK,14359,160
15:37:56:202,TSDU_755,activate,bid,GVLXOOTSGI,14007,840
15:37:56:575,AJWE_569,activate,bid,XGKVHYFDKV,13886,270
15:37:56:806,WQMD_156,activate,bid,QSKCLVSNCX,14021,60
15:37:57:139,LAQV_775,activate,bid,MCNETZOVGW,13814,378
15:37:57:154,QQKN_297,activate,bid,RHNDJAVZMD,14018,84
15:37:57:808,ZTBU_684,activate,ask,PCAYQZKMZQ,14040,270
15:37:58:308,ZVJA_679,activate,bid,QBSFJHOPHO,13605,264
15:37:58:768,EDAZ_814,activate,ask,TWTYKBMEDG,14029,48
15:37:58:814,EDAZ_814,deactivate,ask,CBIVFVCXMY,None,None
15:37:59:472,GUDK_472,activate,ask,JPLCRHDPOQ,14180,300
15:37:59:977,YFOU_374,activate,ask,BZDZNSGTAU,14343,54
15:38:00:562,KJDQ_398,activate,ask,ROHLYUHALW,14039,60
15:38:00:838,ONGP_558,activate,bid,NFAOLCXRAD,13947,270
15:38:00:878,SIYH_686,activate,bid,HEGWZTRODV,13987,240
15:38:00:949,XPKU_205,activate,bid,LMTGNABSPY,13689,540
15:38:01:425,TLKP_290,activate,bid,LLXZGHQUAN,14021,5
15:38:01:828,RPVI_427,activate,ask,GBVOPDXBUD,14025,96
15:38:02:151,ZTBU_684,activate,ask,KFKEGYETGP,14138,198
15:38:02:683,PUUJ_280,activate,bid,OAHKLMVDGG,13814,162
15:38:03:064,FJGE_609,activate,bid,EKMFWTSYOW,13791,81
15:38:03:287,FJGE_609,deactivate,ask,HZCLZCKUBZ,None,None
15:38:03:407,LFDQ_061,activate,bid,QADKLAEOQQ,13964,28
15:38:03:639,LWCA_600,activate,bid,PGXBNRNAOZ,13989,96
15:38:04:187,TSAO_461,activate,bid,RZOREOYPNE,13949,216
15:38:04:245,LAQV_775,activate,ask,LOKLCGXJXA,14111,189
15:38:04:543,HPOX_202,activate,bid,RUSQNEZBDG,13962,20
15:38:04:610,JHTZ_953,activate,bid,OFAKOLGMYE,13825,90
15:38:04:767,EAVH_368,activate,ask,PBLXXHGFQP,14022,96
15:38:04:858,MCWL_141,activate,bid,QZOMTNYVCE,13902,108
15:38:05:376,LAQV_775,activate,ask,FCSKLYWFRH,14059,300
15:38:05:540,HPOX_202,activate,bid,GUZURNKZED,13997,75
15:38:05:845,PLFG_686,activate,ask,HLEPPTSYPW,14206,144
15:38:06:537,CIUN_584,activate,ask,CPBPPITXZK,14919,216
15:38:06:684,CIUN_584,deactivate,ask,HSKKDVGHLT,None,None
15:38:07:328,JHNQ_723,activate,bid,JHKDSMBBCF,13763,90
15:38:07:666,TSDU_755,activate,ask,RJUGIPUFEU,14295,189
15:38:07:854,GYWV_414,activate,bid,PXLVEZJUAB,13741,60
15:38:07:956,GYWV_414,deactivate,bid,DHHOPCSUQN,None,None
15:38:08:630,WQMD_156,activate,bid,SQHAZKJRTH,13993,80
15:38:08:719,TLKP_290,activate,ask,MUFNELPYXY,14141,144
15:38:09:273,XEDQ_246,activate,bid,SHPPPTESPW,13990,480
15:38:09:616,QQKN_297,activate,bid,YHPOWAQHBQ,13895,600
15:38:10:111,USBV_898,activate,ask,MIHWUAGYXX,14060,270
15:38:10:497,NCDC_493,activate,ask,EMKOUKQCGR,14271,252
15:38:10:519,WNPO_051,activate,ask,XXKTBWZVPU,14027,168
15:38:11:122,ZAXI_217,activate,bid,JSUUSJTPJV,13999,180
15:38:11:567,ZAXI_217,deactivate,ask,WKQLHSTBDD,None,None
15:38:11:846,SGQU_037,activate,ask,BZJWEQXGBQ,14023,45
15:38:11:927,ZTBU_684,activate,bid,YCFYBWKWZG,13625,144
15:38:12:058,ZTBU_684,deactivate,bid,JDLQSISXOL,None,None
15:38:12:163,GYWV_414,activate,ask,CGNTRXHMQT,14140,108
15:38:12:303,SUEP_957,activate,bid,UYJYQXRAKA,13931,48
15:38:12:662,SUEP_957,deactivate,bid,YKYPMVTAKP,None,None
15:38:13:010,TTGN_389,activate,ask,VOXRRUWLVZ,14607,600
15:38:13:311,ZEWX_502,activate,bid,FJLONDEPFE,13463,54
15:38:13:367,DOTZ_154,activate,bid,OSWGOLJPQD,14022,350
15:38:13:989,YCMY_801,activate,ask,EFMBYLMATY,14486,270
15:38:14:465,PLPT_189,activate,bid,JAIGSHOPNR,13410,432
15:38:14:777,CLPE_513,activate,bid,BCWCGXHSFQ,13954,144
15:38:15:389,KDVX_065,activate,bid,BXUCHHTZJL,13956,24
15:38:15:829,KDVX_065,deactivate,ask,BTGRSDGZHC,None,None
15:38:16:371,GMCR_054,activate,ask,NDLMXCUHYK,14044,150
15:38:16:441,MDWV_305,activate,ask,RKRBFSJPEZ,14501,180
15:38:16:884,AIWX_780,activate,ask,VRUILDRGWM,14050,240
15:38:17:140,YXZW_561,activate,bid,ZQNJKVUWZC,13941,144
15:38:17:452,YXZW_561,deactivate,bid,VBVIJTMWAZ,None,None
15:38:17:896,SUEP_957,activate,ask,EICYCUAAML,14072,96
15:38:18:015,SUEP_957,activate,ask,UOEALPDQFE,14023,45
15:38:18:397,RJHA_711,activate,ask,ELJKUOZBYU,14036,45
15:38:19:076,LWCA_600,activate,ask,DRVPJKHYTA,14056,56
15:38:19:658,ZBVS_913,activate,bid,WOOGNRWFID,14009,168
15:38:19:941,RWFP_299,activate,bid,ZWMZQJFHSB,13959,24
15:38:20:301,LFDQ_061,activate,ask,FZQALSRSSJ,14147,54
15:38:20:920,LAQV_775,activate,ask,YURMFPFJXB,14029,168
15:38:21:109,NFCJ_991,activate,ask,KCUOBGNGCJ,14032,144
15:38:21:339,XEDQ_246,activate,ask,OHZXODLPNE,14186,360
15:38:21:652,XEDQ_246,deactivate,bid,NAYTYQZILX,None,None
15:38:22:270,ZVJA_679,activate,ask,IYONXRGRTF,14079,10
15:38:22:378,CLPE_513,activate,ask,FYYOGPVBYO,14047,100
15:38:22:826,YKYS_500,activate,bid,LDRVTPLAAC,13972,56
15:38:23:201,XEDQ_246,activate,ask,GHPVHJGZDY,14117,90
15:38:23:761,LAQV_775,activate,bid,DIEVARSBJQ,13857,216
15:38:24:005,MCWL_141,activate,ask,BKYCMZNXIO,14154,192
15:38:24:427,GHXZ_344,activate,ask,NWPBJZRAXH,14035,384
15:38:24:796,GHXZ_344,deactivate,ask,MTRAWHVODQ,None,None
15:38:25:207,LZHC_008,activate,bid,ALJNPOIJLG,13791,24
15:38:25:233,TSDU_755,activate,bid,YZLYUMUODZ,13902,24
15:38:25:846,TSDU_755,activate,ask,XAZNVPTNOQ,14102,108
15:38:26:077,YKYS_500,activate,bid,FWZPCHZTRV,14011,24
15:38:26:716,CIUN_584,activate,bid,IXIDBVVHVR,14017,144
15:38:27:238,ILQT_147,activate,ask,PALEIKFUDF,14095,84
15:38:27:360,JHTZ_953,activate,bid,ZIFFDSJPKX,13832,180
15:38:27:622,LAQV_775,activate,bid,AMSMTPOQFP,14017,10
15:38:27:683,LAQV_775,deactivate,ask,ZLYKXUVVFN,None,None
15:38:27:802,LMCM_188,activate,ask,URHJQHGNSV,14031,756
15:38:28:038,PUUJ_280,activate,bid,HDTHTJNJSK,14023,50
15:38:28:536,HPOX_202,activate,bid,UQKQZZZLDK,14006,45
15:38:28:711,WQMD_156,activate,ask,CTFVISRYFC,14139,72
15:38:29:127,KZQQ_502,activate,bid,XMGQMVVKGV,14019,21
15:38:29:655,VCIO_035,activate,bid,IUDWFRCESD,14018,32
15:38:30:355,VCIO_035,deactivate,bid,YYUEJNMSAF,None,None
15:38:30:361,GZTK_332,activate,ask,YMUWUSFGZU,14183,144
15:38:30:809,YFOU_374,activate,ask,RYKRADWYPH,14098,56
15:38:30:911,KZQQ_502,activate,bid,PWLPXJTRAU,13792,28
15:38:31:515,TSDU_755,activate,ask,NFHLBOMKZN,14031,108
15:38:31:808,XOJB_190,activate,ask,BTVERXUBOY,14084,108
15:38:31:969,ZEWX_502,activate,ask,SECQKQNOCR,14024,240
15:38:32:644,ONGP_558,activate,bid,XVOBFGZIOX,13856,24
15:38:32:674,RPVI_427,activate,ask,WZFTYLREJB,14063,216
15:38:33:308,TSAO_461,activate,bid,EQIMPZWTMF,14022,144
15:38:33:473,GUDK_472,activate,ask,STLALVPPOI,14059,250
15:38:34:089,GUDK_472,deactivate,bid,CWWJXIWQEP,None,None
15:38:34:771,ZEWX_502,activate,ask,SUDZOSPCXA,14053,224
15:38:35:218,TFST_877,activate,bid,SDQPWRJSOA,13895,280
15:38:35:512,TFST_877,deactivate,ask,LXAPZWXAUH,None,None
15:38:35:866,LWCA_600,activate,ask,GUPNRPMHGZ,14033,40
15:38:36:252,GUDK_472,activate,bid,FSLIBIXLYS,13501,240
15:38:36:616,WXCX_121,activate,bid,MNAOKQLJIJ,14012,4
15:38:37:186,RPVI_427,activate,bid,YYNKMOIVJM,13956,108
15:38:37:767,VSND_685,activate,bid,UVPLVEJKAN,13939,168
15:38:38:358,YLKV_982,activate,ask,PFYOMEXXNV,14026,192
15:38:38:588,YLKV_982,deactivate,ask,VOYMZOVVQM,None,None
15:38:39:211,PUUJ_280,activate,bid,WAXWHESQET,13968,1008
15:38:39:643,GHXZ_344,activate,bid,XHOBVYUYOL,14023,240
15:38:40:091,BFDD_288,activate,bid,XLQQRTHXZS,13934,120
15:38:40:352,VXLP_960,activate,bid,HRCSCABPWQ,14014,48
15:38:40:598,GFKB_410,activate,ask,EPEUQCVDFG,14112,144
15:38:40:773,VCIO_035,activate,bid,KNNHJBEOKM,13981,105
15:38:40:998,VCIO_035,deactivate,ask,OIPHXTHJSS,None,None
15:38:41:299,VDYK_729,activate,ask,LLXPAOBIWV,14034,216
15:38:41:750,PUUJ_280,activate,ask,YGRXRUZXKM,14032,32
15:38:42:254,VXLP_960,activate,bid,GYLBRTWBYX,14023,192
15:38:42:466,GZTK_332,activate,bid,SPGKEGHJTA,13880,30
15:38:42:469,AHPS_810,activate,bid,AURHQVIUAN,13693,6
15:38:42:526,SYIY_540,activate,ask,OUQTNHVRQQ,14039,45
15:38:43:098,GYWV_414,activate,bid,KFXJTNKJDE,13980,30
15:38:43:562,ZVJA_679,activate,ask,FHXOESWDZX,14181,32
15:38:44:201,ZVJA_679,activate,ask,PNGZNJTGKW,14453,60
15:38:44:644,PCSH_366,activate,bid,XIRPQOBFFK,14023,24
15:38:44:724,ZEWX_502,activate,ask,VOAHCZKMLH,14034,40
15:38:45:277,GUDK_472,activate,ask,NYGUEKAWSM,14047,160
15:38:45:781,PUUJ_280,activate,bid,NDDGXVBRII,13934,40
15:38:46:379,WTJS_734,activate,bid,BIYIFKHQFR,14020,108
15:38:46:653,HPOX_202,activate,bid,PYABHSUMYV,13740,252
15:38:47:347,AJWE_569,activate,ask,KGSIPJBNEW,14035,576
15:38:48:039,CLPE_513,activate,ask,HTVTXKPHYJ,14230,750
15:38:48:422,GFKB_410,activate,bid,BWJYTTWQEX,14000,84
15:38:49:055,DOTZ_154,activate,bid,INBRHGWNJU,14008,24
15:38:49:413,WTJS_734,activate,bid,EGAMOJZJGD,14019,32
15:38:49:945,BMDN_002,activate,ask,KQQVOKTGAR,14072,180
15:38:50:099,EAVH_368,activate,ask,UMBLJJAXMG,14025,240
15:38:50:408,TKNN_074,activate,bid,OGFGVADCER,14005,96
15:38:50:502,BMDN_002,activate,ask,VMNRNQRKLK,14032,30
15:38:51:188,VBWU_693,activate,ask,UXHRKSDFAG,14034,30
15:38:51:435,MUMV_408,activate,ask,AOJHSDXWHW,14184,16
15:38:51:482,YKYS_500,activate,ask,LFCEFXECCQ,14129,72
15:38:51:639,MCWL_141,activate,bid,OAILOQJXZT,14021,42
15:38:52:200,EAVH_368,activate,ask,DUMKNWTZDB,14025,80
15:38:52:721,MUMV_408,activate,ask,COUSQWHABC,14616,96
15:38:52:776,JHNQ_723,activate,ask,FQXJNNFJEN,14141,36
15:38:53:290,DJGA_355,activate,ask,ZFIHGRXMCL,14557,288
15:38:53:361,LMCM_188,activate,bid,XPLCWNZWSK,13967,54
15:38:53:771,TTGN_389,activate,ask,KMLAWWMXJK,14623,216
15:38:54:444,LZHC_008,activate,bid,AIDHVUZFII,13849,144
15:38:54:796,MCWL_141,activate,bid,PUFJMLHTYU,14001,120
15:38:55:298,MUMV_408,activate,ask,WBEBZCCHFF,14116,168
15:38:55:713,SIYH_686,activate,bid,OGJGJFSUVQ,13873,216
15:38:55:841,RSMB_782,activate,bid,VPTCVGJRMZ,13877,135
15:38:56:422,AJWE_569,activate,ask,WICRLFBJSM,14349,420
15:38:56:740,SUEP_957,activate,ask,JTULTIZMZZ,14194,252
15:38:57:278,BMDN_002,activate,bid,JAETWWCTDI,14017,81
15:38:57:621,HPOX_202,activate,ask,PAILYGWHPS,14839,48
15:38:58:222,KIUK_592,activate,ask,UICURVGDVC,14035,160
15:38:58:576,LAQV_775,activate,bid,FHYOLCHEPE,13963,240
15:38:58:728,DAAN_057,activate,bid,XAMFVIZBRJ,13691,120
15:38:58:891,LMCM_188,activate,ask,QCVZSCJMKS,14033,288
15:38:59:338,BDUV_963,activate,ask,ZQNRRPKWRX,14099,28
15:38:59:581,TTGN_389,activate,ask,LQRFQBCYCG,14133,120
15:38:59:616,MCWL_141,activate,bid,LXUIWJPJJG,13870,264
15:39:00:205,MCWL_141,deactivate,ask,GELHTEADXS,None,None
15:39:00:783,FZSQ_738,activate,bid,HYCHCWUQUK,14013,128
15:39:01:299,GUDK_472,activate,bid,JXSVHUOUBR,14007,72
15:39:01:870,MUMV_408,activate,ask,OZOFJWPPGD,14057,72
15:39:02:170,EDAZ_814,activate,bid,OYLHKLSOXB,13885,192
15:39:02:503,NFCJ_991,activate,ask,QCEDDXXRNI,14047,360
15:39:02:795,FZSQ_738,activate,ask,PUBFACJRJK,14609,24
15:39:03:060,ZEWX_502,activate,bid,HZIEBFORFZ,13719,405
15:39:03:186,LFDQ_061,activate,bid,IEJMBWDILR,13878,360
15:39:03:630,WXCX_121,activate,ask,IDEYZJMUVO,14038,6
15:39:04:172,WXCX_121,deactivate,ask,VZTVGZUBNY,None,None
15:39:04:495,MUMV_408,activate,ask,WIRCQLEPHH,14099,24
15:39:05:009,KJDQ_398,activate,bid,VVDLXIOIGK,13978,300
15:39:05:172,YCMY_801,activate,ask,XVSGTWBQZU,14048,112
15:39:05:796,WXCX_121,activate,bid,HDOKPDSHCE,13964,64
15:39:06:386,GMCR_054,activate,ask,DLDQUYFKBN,14177,48
15:39:06:450,EDAZ_814,activate,bid,GMDBIGPROF,14022,96
15:39:06:677,QQKN_297,activate,ask,WCWAKIMIKF,14072,72
15:39:06:693,MCWL_141,activate,ask,XLRQDHGJGT,14107,108
15:39:07:064,XPKU_205,activate,ask,BZRIFDZOCG,14058,700
15:39:07:469,ZEWX_502,activate,ask,TABUHNXPGJ,14130,540
15:39:07:573,CIUN_584,activate,bid,VFSDURHRWW,13882,52
15:39:07:947,AJWE_569,activate,ask,MGZLMPCJDJ,14067,126
15:39:08:572,DAAN_057,activate,bid,YWCKTTRBUR,13979,168
15:39:08:582,TFST_877,activate,ask,VJBWRLTAMH,14068,180
15:39:09:190,XEDQ_246,activate,ask,AMEJSTGFIN,14033,36
15:39:09:468,ILQT_147,activate,ask,KJOBGUWJEB,14087,168
15:39:10:014,BFDD_288,activate,bid,JOTBLJYXGK,13964,144
15:39:10:130,DAAN_057,activate,bid,LZBFMREACH,12977,120
15:39:10:221,USBV_898,activate,bid,XKENYJWAAG,14019,30
15:39:10:282,WNPO_051,activate,bid,NMPMSGBRTQ,13904,144
15:39:10:678,ZVJA_679,activate,bid,PRLOBDNHPA,13881,72
15:39:11:244,RBLJ_404,activate,ask,JPDQYJCRZS,14523,288
15:39:11:339,RBLJ_404,deactivate,ask,HDLDPTBWVB,None,None
15:39:11:611,DOTZ_154,activate,bid,SFBSLKMMHT,13941,168
15:39:12:167,YXZW_561,activate,bid,ITAVAJJHCD,14025,72
15:39:12:834,ROEX_888,activate,ask,TXKCAWPHTH,14046,120
15:39:13:092,MDWV_305,activate,bid,NDEOKEHEVI,13979,120
15:39:13:512,WNPO_051,activate,bid,UVMRNTETCH,13743,16
15:39:14:098,EAVH_368,activate,ask,VUPUGYREZL,14026,240
15:39:14:355,JHNQ_723,activate,bid,LBGSYLOXCB,14024,36
15:39:14:962,AGKW_757,activate,ask,VDLCDOFWJE,14193,160
15:39:15:438,DAAN_057,activate,bid,YRUIRAHQZU,13994,60
15:39:15:924,GYWV_414,activate,bid,JATXMRGCRW,13833,336
15:39:16:281,XOJB_190,activate,ask,LEXKXDXDTX,14095,150
15:39:16:904,AIWX_780,activate,ask,XOKLLZXDMB,14026,64
15:39:17:070,TKNN_074,activate,bid,LPDGOIFHPB,13912,180
15:39:17:621,XOJB_190,activate,bid,JPNTONTMGK,14023,60
15:39:17:849,ZTBU_684,activate,ask,VZOUUZRNZR,14298,336
15:39:18:316,JHTZ_953,activate,ask,BZJILQRFML,14433,96
15:39:18:662,VBWU_693,activate,ask,MNDOIAIMBM,14027,252
15:39:19:319,PLFG_686,activate,ask,TKPXEKEAYQ,14056,108
15:39:19:827,AIWX_780,activate,ask,MMZSKDAWXJ,14084,40
15:39:20:443,TTGN_389,activate,ask,CCYNPTEPNU,14026,80
15:39:20:609,TTGN_389,deactivate,ask,EGAJBLLXIR,None,None
15:39:21:093,ESUD_912,activate,bid,HLXNCAGGNS,14022,600
15:39:21:142,XOJB_190,activate,ask,RPTJGEOWIR,14056,36
15:39:21:304,NKSJ_645,activate,ask,WAUWYSHXTL,14032,144
15:39:21:341,NKSJ_645,deactivate,bid,PPZRRULINU,None,None
15:39:21:416,ROEX_888,activate,ask,DDSILXBIJS,14344,360
15:39:21:542,ILQT_147,activate,ask,NWPSXWIIBG,14117,42
15:39:21:891,LQLX_167,activate,ask,ANVUIDXORX,14069,120
15:39:21:983,KJDQ_398,activate,bid,KCWCVPBCJG,13909,216
15:39:22:207,KJDQ_398,deactivate,ask,OKYRQZVUNR,None,None
15:39:22:757,BMDN_002,activate,ask,APFCBAZKQP,14290,112
15:39:22:933,BMDN_002,deactivate,bid,MJKYIAMXXJ,None,None
15:39:23:283,BDUV_963,activate,bid,UGSEQZZYYH,14013,64
15:39:23:808,RJHA_711,activate,bid,UREFFFIRML,14009,36
15:39:24:310,RWFP_299,activate,ask,BSOLIVFOVO,14277,90
15:39:24:494,WQMD_156,activate,ask,YRCMYUYJFK,14049,144
15:39:24:812,WQMD_156,deactivate,ask,PAFZZDZMGM,None,None
15:39:25:312,WQMD_156,deactivate,bid,ZMNWKWNBMD,None,None
15:39:25:384,BMDN_002,activate,ask,FETRSHQKIF,14091,60
15:39:25:860,XEDQ_246,activate,ask,XHJCBQERUU,14035,110
15:39:26:347,ZEWX_502,activate,ask,OUDEQGSPFV,14030,300
15:39:26:532,LQLX_167,activate,bid,UWSMBZYYHA,14002,96
15:39:27:004,HPOX_202,activate,ask,XCXEPHDUXM,14055,60
15:39:27:482,JHTZ_953,activate,bid,LYEOBIPGXE,13946,432
15:39:27:592,KZQQ_502,activate,bid,LPXVWBAMRZ,13964,288
15:39:27:982,RJHA_711,activate,bid,DADZMDRCUX,13894,36
15:39:28:055,TFST_877,activate,ask,JIJPJFQKGP,14052,60
15:39:28:483,RPVI_427,activate,ask,PAWZGLCLIN,14027,90
15:39:28:914,BMDN_002,activate,bid,FWXUWWAYWV,13867,132
15:39:29:148,ZTBU_684,activate,ask,USRYMBRGDO,14029,180
15:39:29:604,DOTZ_154,activate,ask,KSUHOIVYJT,14149,140
15:39:30:121,LVBW_250,activate,bid,PVJEUUBTTJ,14023,64
15:39:30:692,USBV_898,activate,bid,AHVXHHTFMR,14018,48
15:39:30:932,HPOX_202,activate,ask,ZSUHZUGXDE,14041,180
15:39:31:336,HPOX_202,deactivate,bid,TZZGRYUULX,None,None
15:39:31:736,TLKP_290,activate,bid,XGQOJQQJPP,14023,360
15:39:31:831,KZQQ_502,activate,bid,PBIZVIVFCK,14026,81
15:39:31:994,KZQQ_502,activate,bid,KQGLHGGJSE,13531,24
15:39:32:580,EDAZ_814,activate,bid,TTTCEMZZEG,13943,252
15:39:33:226,EDAZ_814,deactivate,ask,QSUPRIXCBK,None,None
15:39:33:853,EDAZ_814,deactivate,bid,BXWCQICKIG,None,None
15:39:34:067,WQMD_156,activate,bid,XVVFVYPHMH,14026,140
15:39:34:534,NFCJ_991,activate,bid,XGDRJMTHXR,13893,72
15:39:35:209,ZVJA_679,activate,bid,QYABYYBDLT,13924,72
15:39:35:700,YIZD_457,activate,ask,GJZSBFZUJL,14047,240
15:39:35:786,YIZD_457,deactivate,ask,ZAWMUPPKPN,None,None
15:39:36:295,SGQU_037,activate,ask,VYCYLTUJIZ,14314,140
15:39:36:591,LVZD_988,activate,bid,PCYWLGCRYG,14013,72
15:39:36:641,YFOU_374,activate,bid,XGRBPQBWQG,13961,240
15:39:37:124,XEDQ_246,activate,bid,UDRDBKGIRF,14026,84
15:39:37:135,JHTZ_953,activate,bid,RBGCTYUQCV,14023,168
15:39:37:152,MUMV_408,activate,ask,XTCLOBGPQX,14272,36
15:39:37:154,GHXZ_344,activate,bid,FIUGTBXQCD,13581,192
15:39:37:264,WNPO_051,activate,ask,KBMASHDWQT,14141,50
15:39:37:412,CIUN_584,activate,bid,RMVYFHLVOY,13927,480
15:39:37:485,KDVX_065,activate,bid,SQBRPFAQPO,14026,660
15:39:37:823,GMCR_054,activate,bid,KHXATVSUXZ,13793,12
15:39:38:443,TOEY_561,activate,ask,BAKVDKYGCQ,14324,110
15:39:39:033,TOEY_561,activate,ask,PMCWNPTBHE,14060,90
15:39:39:172,ROEX_888,activate,bid,HZYYITUYQM,14026,378
15:39:39:281,ILQT_147,activate,bid,UDKGMTXMTM,13985,360
15:39:39:293,NFCJ_991,activate,bid,GYONMWLMYS,13982,240
15:39:39:593,ZTBU_684,activate,ask,DZOBNBPMZC,14043,150
15:39:39:603,RBLJ_404,activate,ask,EIYDFKMMBN,14318,48
15:39:39:921,FZSQ_738,activate,ask,DMITWBYRPM,14119,16
15:39:40:023,CIUN_584,activate,bid,AWSQSILZQF,13912,192
15:39:40:251,LWCA_600,activate,ask,NHQJCWPVAC,14051,135
15:39:40:357,KIUK_592,activate,ask,MEDKPERPGP,14030,28
15:39:40:942,GUDK_472,activate,ask,JYZZPKENNA,14121,150
15:39:41:041,SUEP_957,activate,ask,LRELKMYDUT,14042,360
15:39:41:149,GUDK_472,activate,ask,UUYCYWNELL,14040,375
15:39:41:321,HPOX_202,activate,bid,WVCWSPHPZB,14001,288
15:39:41:786,GUDK_472,activate,ask,CYELNYJRKP,14036,30
15:39:42:190,GOKJ_013,activate,ask,TYLQDRETMP,14040,432
15:39:42:220,KZQQ_502,activate,ask,BAXUORWUIW,14028,270
15:39:42:699,YIZD_457,activate,ask,PZNEBAHZEA,14201,80
15:39:42:893,YLKV_982,activate,ask,QPKKYVWQTH,14037,48
