,Unnamed: 0,title,Sentiment
13339,21636, narendramodi  anupampkher  amitshah  gauravbh  the sad part in india is that india dont require any pakistani for anti indian thoughts our own people are enough for that in recent case of  article     whole pakistan is having one voice and even congress is part of that voice,1
13340,21637, narendramodi  amitshah  kashmiri neta trying to sustain  article     from kashmir can kashmiri neta give a guarantee to destroy terrorism develop economy develop employment  years gone they made a poor state i am proud of my two netas who is pillar of our country,1
13341,21638,what are we waiting for  article     is no more,0
13342,21639, kashmirwithmodi  article     and  gave terrorism separatism dynasty politics corruption to jk pakistan used it to destabilise the region  people had to give up their lives due to the toxic situation these articles created says pmvia namo app,0
13343,21640, shahfaesal   india has never claimed its the greatest democracy in the world india has done everything as per law to abrogate  article     go to supreme court if u dont agree  article     allowed jk constitution to discriminate its own residents  others   twittercombbchardtalkst    …,1
13344,21642,but it was your jihadi brothers who killed  drove out kashmiri pandits if these murderers had to be taught a lesson  only alternative was abrogation of  article     because the muftis  abdullahs were alternatively hand in glove with these terrorists,0
13345,21643,let me respectfully ask  if  article     had to go was there any other way i wish it wasnt modi and not in  but better late than never thread    mobiletwittercomahamsreenista    …,1
13346,21644,there is no wisdom in turning all kashmiris into antagoniststhat the moment to revoke  article     was chosen with adroit calculation cannot be denied but its outcome is unpredictable   thewireinrightskashmir    …,0
13347,21645, narendramodi sonia became now the president the old guard is emboldenedthe true face of a communal party called  congress pchidambaramin should be in a jailgovernment defanged  article     as kashmir is muslimdominated p chidambaram       via timesofindia,1
13348,21648,i can give you a solid reply   but talking to person in denial mode is an endless debate that goes dirty later bottom line is that  article     has been scrapped and its done in such a smart way that no opposition no court can intervene its irreversible now,0
13349,21649,take your army away or revoke  article     whatever happens otherwise move on with proxy war and terrorism like happened in the last  years  these are the only options the best one i think is the  one which already happened,1
13350,21652,cji says he spent  minutes reading petition on  article     but could not make out anything,0
13351,21653,dont forget to read this congress  is screaming that modi  killed democracy by scrapping  article    without taking permission of kashmiris i want to ask congress  few straight questions  did you       …,0
13352,21655,first video about  article     in odia     ,1
13353,21657,would jehadimehbooba  or pakpuppetsabdullahs  be able to walk the streets of kashmir in this manner hmoindia  please withdraw the z plus security take back vip bungalows of mehbooba abdullahs all others unhappy with scrapping of  article     theyll be at your feet in no time   twittercomvikasbhastatu    …,0
13354,21658,it was the best for the nation to revoke  article   ,1
13355,21659,by abrogating  article     india has unilaterally altered the ground situation in kashmir and therefore has nullified the simla agreement that you are so fond of quoting,0
13356,21660,the presidential order might run into trouble at sc because while the president may have modified  article   as it is applicable to jk a similar amendment has not been made either to  article   or  article     of the constitution by parliament with  majority,0
13357,21663,very important initiative for population controlthis is one step for common civil code for bjp  article     abrogation ram mandir  common civil code are three main aspects of manifesto for many electionsafter this majority in both houses of parliament this is possible,1
13358,21666,centre’s decision to revoke  article     from jammu and kashmir is ‘strong reply to pakistan’s infiltration activities’ says nitin gadkari   indiaclickingcomcentresdecisi    …,1
13359,21667,chandran a farm labourer and cpim activist who had finished elementary school is of the view that the revoking of  article     was wrong on the part of the bjp ems was the ideal person who could have solved the kashmir issue now we are surviving only because of yechury,1
13360,21669,modi forget while changing  article     that its imrankhanpti not his beloved gunja ,1
13361,21670,wishing to all my dear ones that we celebrating  independence day and got full freedom to whole india by removing  article     and  it is a memorable day in our constitution in the leadership of honourable pm modi ji who give us,1
13362,21672,bad behaviour  waha agar humare jaise log common men hote toh do thapad mar te  if someone is not interested to talk why you journalists try to force anyone to ans your question  and how unnao  case is related to  article      toh aise sawal karoge toh mar khaoge na ,0
13363,21673,article     facilitated that majoritarian agenda of kashmiri sunnis that’s why both are squealing at  article     removal because now they have to live under the secular constitution of india as equal citizens with no special islamic privileges,0
13364,21675, feb  sept  dec    siachin balakot uri unsc and most importantly we removed  article     and annexed kashmir into indiapakhumiliated,1
13365,21677, priyankagandhi  no one other than your family n lickers are crying for  article    ,0
13366,21678,thousands come out to protest in occupied kashmir against the lifting of  article     kashmiris have rejected to be even assosiated with india so what does this fascist modi do straight fires on innocent protesters   twittercomnicolacareems    …,1
13367,21679,b llywood cultural marxists on scrapping of  article       twittercomkrishnpandeys    …,1
13368,21681,thank you mshopkins sure jk will prosper well with  article     striked outnot only it is a political decision but also an economic decision with billions of dollars going into this region without any development of region ppl,1
13369,21682,after  years we have got something to cheer about with the action of removal of  article     by the current government it seems you guys cant digest that as you are addicted to keeping us at low morale please change yourself to change your dirty politics jai hind,0
13370,21683, kashmirwithmodi due to the revocation of  article     the rights and responsibilities of every citizen in the country have become equal says pm modivia namo app,0
13371,21686,the striking similarities between babri masjid demolition and  article     abrogation   indianexpresscomarticleopinio    …,1
13372,21687,to the unity  integrety of the country so gov terminates the special rights under  article    jai hind jai subhash chandra boss,1
13373,21692,china has “reassured pakistan of it’s support and commitment” and announced that it supported islamabad’s decision to approach the un security council in the wake of india’s decision to revoke  article     of its constitution that gave special status to jammu and kashmirkashmir,1
13374,21694,post  article     one can proudly say one nation one constitution pm modi   speech  thenewsminutecomarticleposta    …,1
13375,21695,had there been hindu majority in kashmir incindia  would have never allowed  article     anti hindu congress  lol       …,1
13376,21696,pc former union hm has reportedly stated bjp scrapped  article     as kashmir is a muslim dominated statethis is outrageous  condemnable will congi leadership distance fm this divisive statement and act against pc rahulgandhi    ananthakalyanam,0
13377,21697,many hindus have also been killed by muslims this week a hindu celebrating his birthday was killed by a muslim mob as they mistook him for celebrating the removal of  article   ,1
13378,21702,and what is the point in going after our pm narendramodi  ji he stands for india and indians we laud the removal of  article     your hapless pm imrankhanpti  remains stumped by him and all your  peaceforchange  kept talking abt surprisewell this remains the biggest    twittercomfawadchaudhry    …,0
13379,21706,what has kashmir has gain with  article       article   in last  years  no employment generation as no industries allowed  youth left with no option other than joining terrorist organisation across the border ,0
13380,21707,that the constitutional reengineering in india was of no significance as  article     was a ‘sham’ anywaypakistan cannot for now be accused of overreaction indian army chief,0
13381,21708,top  news  article     nullification and bifurcation of jammu and kashmir cabinet cleared proposals in just seven minutes     ,1
13382,21710,since china is helping pakistan to raise issue of abrogation of  article     in kashmir in unsc first china has to clarify their stand on forcibly occupying of tibet trying to bulldoze hongkong and their ill treatment of uighur muslims in unsc ,1
13383,21711,guess what most of the hindus and the kashmiri muslims have similar surname because they are from the same caste  kashmiri muslims treated lower caste hindus in the valley like shit   article     was discriminatory against dalit in kashmir  never spread garbage without backup,1
13384,21713,kashmir not happy with abrogation of  article     as media and govt claim   independencedayindia  real voice of press club of indiaindependencedayindia    happyrakshabandhan  स्वतंत्रतादिवस  jaihind      …,0
13385,21714,happy independence day its proud moment for india with heads lifted up revoke of  article     and  has given independence not just to kashmir but to entire indiaits freedom from terrorism and restrictions on terrorist with peace within country,1
13386,21716,article     has india bitten off more than it on and laughs,1
13387,21718,at least now let us treat kashmiris as indians by abrogating  article     the modi  govt now wants to own kashmir but not d kashmiri people  article     could also have been removed conveniently after eid also but it was done hurriedly at d cost of sentiments of d kashmiris   twittercombhaavnaaroras    …,1
13388,21719, pmoindia   drjitendrasingh   one nation one tax  but people of jk  still pay extra  for cement bag about  rupees per bag  as state impose toll per bag for entry tax  kindly abolish this sir  now we free from     article amitshah   narendramodiin   jmukmrpolice,1
13389,21720,it is completely a bullshit tweet being the pm you are completely revoking the people of kashmiri can’t you able to see excitement level of kashmiri after the removal of the  article       shame on you,1
13390,21724,watch  unfortunately  article     was discussed neither inside the parliament nor outside   thewireinvideoarticle    …  via thewirein,0
13391,21727, rahulgandhi  you need this example not danseuse like pchidambaramin  i agree it is not directly nevin good way but why criticise you could give healing touch and  article     had to go       …,1
13392,21731,the trade community in srinagar has suffered an estimated loss of rs  crore in the past week due to the restrictions imposed after the centre abrogated provisions of  article     jammuandkashmir  ,0
13393,21733,p chidambaram the man who is on bail for the  time has said in a news channel during a debate on  article     that bjp wouldn’t have scrapped  article     if hindus would had been more in jk sir you are communal you and you party have dirty mind grow up pc,0
13394,21734, amitshah  jii really a good work done by you by removing  article     and made  nation  constitution sameway pass a orderlaw to remove caste name as a surname  this also make some good sense in society to become  nation no difference can find north indian or south indian,1
13395,21736,what is this unilateral does india require permission from pakistan to repeal  article    ,0
13396,21737,liberation of kashmiri people from all that violence and conflict was the main reason why  article     was removedyour lack of sheer ignorance about kashmir will help misleading the whole worldso first try to educate yourself,1
13397,21741,fair enough natashafatah  except the lie that is constantly being peddled is the king wanted  article     that is wrong  article     was asked by sheikh abdullah endorsed by nehru disagreed to by patel refused to be drafted by ambedkar and adopted in ,1
13398,21744,see the agenda circulated much beforr abrogation of  article     by india stop anti  india propoganda  ,1
13399,21746,p chidambaram is wrong  linking abrogation of  article     special status to kashmir with muslimsthe issue in kashmir is not muslim issue but it is the issue  of right of kashmiri thus it is not mere kashmir issue but interfering with constitutional propriety and federalism,1
13400,21749,the interviewer was completely wrong in linking  article     to un resoltuion either he is not educated or completely mislead by wrong propaganda by our adversaries    is ministry of ea doing enough to counter this wrong propaganda please enlighten us with your views sir,0
13401,21751,just see the banner in your own screenshot abrogation of  article     unacceptable,1
13402,21752,oknow tell me are u aware of powers a kashmiri politician has esp a cm under  article     and ,1
13403,21753,the last century saw the death of god currently we are experiencing the death of constitutionalism the sudden abrogation of  article     like the imposition of emergency in  is nothing short of the sad demise of constitutionalism  indianexpresscomarticleopinio    …,0
13404,21756,under  weeks since the formation of the new government several pathbreaking decisions have been taken these include decisions on  article     the end of triple talaq steps for the welfare of farmers and traders pm shri narendra modi independenceday  photo bjp live pictwittercomgmrqjwfilp,1
13405,21757,congress is screaming that modi killed democracy by scrapping  article     without taking permission of kashmirisi want to ask congress few straight questions did you ask indians and take their permission when you made nehru the first pm of india,1
13406,21758, article     is how liberals oppress those supporting  article     support the caste gender and sexual apartheid this enabled   dailyoinpoliticsartic    …,1
13407,21760,article     triple talaq and  trillion economy top  highlights from pm modi’s iday speech   indiatimesofnewscompoliticalpoli    …,1
13408,21761,pakistanis go completely mental as india strips  article     and proceeds to bifurcate jammu and kashmir state  opindia news       …,0
13409,21762,irony dies a thousand death when you care for human rights after looting maiming killing incareating and splitting earths oldest civilization and nation you still are not satisfied  article     was as much against human rightsfor all else save sunni muslims as imaginable,0
13410,21763,the most special festival this time independence day as we can celebrate raksha bandhan with our kashmir brothers without any threat this year will be most memorable as we got out kashmir out of  article     and also got  article   scrapped and celebrating,1
13411,21764,honestly average kashmiri has no idea about what  article     means they are brainwashed n instigated by pakistani n isi agents it is a mess created by congress see china same foreign media has no information on chinese occupied tibet or hk or muslims in detention camp in china,0
13412,21765,population explosion against patriotism  article     foreign holidays vs domestic tourism what pm modi said in his iday speech independencedayindia  jantakareportercomindiapopulati    …,0
13413,21766,really how many times has india abrogated  article     before this must be from an older instance since the protest banners are decrying it which year do you think this is in but you do agree that the indian regime have treated kashmiris unfairly even if it’s not right now,1
13414,21769, priyankatakespakline   this clearly prooves that  article       was deliberately put with the intention of facilitating the rulers of the kashmir to enjoy  make money now their show is closed  hence they are shouting  resorting to all sorts of anti national activities,1
13415,21771,he have to perform for his livlihoodmodi will nt give us money for survivalfuckin no jobhe just transferred all the important issues to  article    now no one is talking about employment mob lynching increasing rape cases and farmerswe indians are focussed on pakistan,1
13416,21772,mayawati has kicked jihadi danish ali out from bsp after he was supporting  article     mayawati is a corrupt politician but she is not a traitor thank you mayawati ji for kicking jihadi danish ali out,0
13417,21773,they dont know him because you creep go and seek education outside kashmir but you want rest of original kashmiris to pelt the stone shame on you and your  article    ,1
13418,21774,i have been following bbcworld   reporting on  article    their propaganda is clearly visiblebritishoccupiedireland,1
13419,21778,is this going to be the standard reply for every petition concerning  article     what a farce       …,0
13420,21779,excellent speech in lok sabha over     article  sir keep it up,1
13421,21780,i as a conscious citizen of india disagree with the statement of a senior politician of a age old party for the giving political colour to abrogation of  article       reads asif jk was a hindudominated state the bjp would not have done this dominated by muslims,1
13422,21782,when modiji  amit shaw are so popular  mighty today they could have removed gov rule went on to fight assembly election won with majority  hearts of kashmiris  then scrapped  article      they tried coilition with pdp but realised it will not work soniadontdivide,1
13423,21783,its funny  since the day  article     got scrapped all pakistan lovers in india are under anxiety attack ,1
13424,21789,if scrapping  article     is illegal then imposing emergency by dynast indira was illegal you the child born out during that time also illegal child na,0
13425,21790,share your new ideas with primeminister  narendramodi  to save our environment wildlife and climate change your ideas will be share in mannkibaat modiondiscovery  manvswild ,1
13426,21793,there is not a democratic question here at all there was no mention of plebiscite in  article     everything was done perfectly legally to improve law and order prosperity and security of the people,1
13427,21794, blooddonationcamp  bjp  stop bloodshed in kashmirkashmir  article  amendment     bjpusing kashmir as reason for killing own people bjpkashmir politicsbjppulwama dramabjpreject trump mediationbjp kashmirbleeds  kashmirunderthreat  indiatoday  bollywoodhungama,1
13428,21798,the dimwitted morons who are speaking in favour of  article     should themselves be made to live under  article     with rights equivalent to these west pakistani refugees before  augustlets see how many still favour it,0
13429,21800,kash thoda research karke likhte section    is different and  article     is different  on this you are going to fall on your face  responsible ppl are not allowed to do mistakes  coz mistakes never will excused,1
13430,21801,yes right from halal to malala nothing is saving pakistan abolishing  article      is the final nail in the coffin imran can run but he cant hide the end is near,1
13431,21802, shutdownindianairspace is pakistan retaliatory response to indias move to revoked  article     is self destructive goal ,0
13432,21803,the fantastically useless things bjp has done for pr which resulted in zero positive outcome till date  nuclear test  lahore bus incredible india campaign demonetization surgical strikes air strikes satellite destruction scrapping of  article   ,1
13433,21806,after all ur paid fararis hv been eliminated  sm hv been shown ur real face hv joined hands wth us against ths frustrated u ur indian masters r also frustrated  carried out this new move of  article     whch wl disintegrate india soldiers fought in bangladesh were da bravest,0
13434,21807,removing  article     is a indias internal matterif you have a job then you should look into own internal matter you never do ,1
13435,21812,news  channel declared that  people in leh are happy with scrapping of  article    they talked to  people in leh,1
13436,21813,the  article     was enacted with presidential order in  it went away the same way any commitments made to kings or any political entities ceased to exist the moment we became democratic in true sense  the law to provide pension to royal family was also abrogated ,1
13437,21814, kashmirwithmodi with the scrapping of  article     the dream of sardar patel baba saheb ambedkar dr syama prasad mukherjee atalji and of crores of patriots has been fulfilled via namo now kashmir will be developed more than switzerland in all aspects,1
13438,21820,they are chanting for azadi from indian occupied jk  چھین کے لیں گے آزادیalso check the banner  a and  article     mentioned therethere is no active separatist movement from pakistan in azad kashmir right now    ,1
13439,21821,i reviewed many stories this morning at bbcwiltshire  sundaybreakfastshow  with jonathanfido  borisjohnson ’s plans for tackling crime  cross party schemes to thwart brexit  power cuts bold move by india  to revoke  article     that grants special status  autonomy to kashmir ,1
13440,21822,exactly i dont know why unsc will have a planned closed door discussion prior to india scrapping  article     it is called on pakistani request it is suppose to be emergency aap isko unplanned keh ker dil khush karlain,1
13441,21825,nehru also had roots in kashmir and promulgated  article     despite refusal by ambedkar the indian constitution writer moreover nehru was also responsible for indian partition despite gandhis opposition were gandhi or ambedkar non indians,1
13442,21826,thanku un to support indianow kashmir is peaceful after scrapped  article      ,1
13443,21827,perfect reply on  article     repealing by india is pakistani parliment must pass a resolution for constitutional amendment to change status of azad kashmir by declaring iok as ajk integral part and there by giving constitutional consent to forces to take any military action,1
13444,21828,article     removalthiss an internal matter of the country of indiaif china stands with the country of pakistan in the council of the united nationsthen it makes a big mistakeindians will boycott all kinds of products of china dont take it lightly   pictwittercomznbdlgryfi,1
13445,21830,sagarika ghose shares an old report to insinuate that the army is using brutal measures to suppress rebellion in kashmir after abrogation of  article           …  via opindiacom,0
13446,21832, original  video of celebrations in kashmirour muslim brothers are burning down pakistani flag  celebrating removal of  article       aremember paid pakistani agents like cjwerleman  bbchindi  wont show u realitycoz they are paid by anti indians to peddle fake news  twittercomalokhindustan    …,0
13447,21834,jawaharlal nehru forced  article     and  article   on jammu and kashmir on the advice of sheikh abdullah when  article     was added to the constitution sardar vallabhbhai patel br ambedkar and syama prasad mookerjee opposed it”   telegraphindiacomampindiahist    …,0
13448,21837,as like as other countries thailand olso stated that ‘we don’t interfere in internal affairs of our friends’ thailand sides with india on  article     abrogationthnks  bjpsamvadwb narendramodi amitshah  kailashonline dilipghoshbjp jasbjp,0
13449,21838,article     was shield for many activities which supported terrorism prompted by thousand cut neighbour it allowed then jk government to decide who will be considered kashmir citizen  of then jk is still under pak occupation so it was simplest way for insurgency,1
13450,21839, of educate yourself about  article     modi and indiadebunking propaganda against india regarding repeal of  article      karnasenacomarticledebunk    … modi is not india’s trump an attempt to bridge america’s left with india’s right  karnasenacomarticlemodii snotindiastrumpanattempttobridgeamericasleftwithindiasright   …,1
13451,21840,bjp is destroying the economy these are all drama  havoc created by bjp is to divert the nation by kashmir  article       mob lynch gau rakshak zomato  nrc nehruif the people are wise enough they will protest or else watch the godi media films bhakt telefilms       …,1
13452,21843,you are very much free to meet them  but dont play politics there  if you really love india support the move and make them understand why  article     was lifted dont seal congress mukth bharat,1
13453,21844,had kashmir bn a hindu majority state there wudnt hv bn demand  special status  annexing to hindu majority indiaalso hindus r secular by character only fake seculars like u have compelled hindus to think otherwise  article       r example of yr fake secular character,0
13454,21845,let’s talk about how  article     was used to subdue hindus in their own country let’s talk about how  article   a was bad for women’s rights let’s talk about people of jammu and ladakh felt let’s talk whether we really are democratic and secular,1
13455,21846, article     has india bitten off more than it can chew in kashmir     sindiabittenoffmorethanitcanchewinkashmir   … ,1
13456,21850,when the parliament in  including congress mps overwhelmingly wanted abolition of  article     where were all the pseudo intellectuals and historians and you especially what was lagging then is now gaining momentum,1
13457,21851,article     one over twostate falg is the main issuesdid you receive any conclusions by the state governor jk because his decision is our remarks,1
13458,21852,the way bjp has abrogated  article     has made the whole nation so happyinc as usual is far from realitycould not realize that minorty appeasement have alienated them from the majority,1
13459,21857,removing  article     is just a stepnow pok will be an indian territory and now one gone interfare in it as all know how strong india is and how strong is indias leadershipindia  indianarmedforces  indianarmy  modi  bjp  narendramodi  jaihind  jaishriram,1
13460,21858, independence day its very special to every indian after scrapped  article       our nationalflag  hoisted from kashmir to kanyakunari and its very proud movement of every indian celebrated by planting some plants at office premises makes it more meaningfuljaihind pictwittercomtqbksxduti,1
13461,21861, kashmirwithmodi due to the revocation of  article     the rights and responsibilities of every citizen in the country have become equal says pm modivia namo app,0
13462,21862,decision is out on  article     and we cant change it as of now better respect it and focus ahead on domicile act and land laws to safeguard our land from land grabbershope this change is for goodpmoindia  narendramodi  drjitendrasingh,1
13463,21863,big victory for india at unsc chinapakistan attempt to censure india on kashmir  article     fails   financialexpresscomdefenceunscc    …  via financialxpress,0
13464,21864,indian congress should open party in pakistanevery world is with india and u and ur member are against  article     this is how congress image has gone down it will more down in coming years,1
13465,21867,very good reply circumstances has changed since scrapping  article   ,1
13466,21869,   state president klnbjp  participated in  article     abrogating success rally in srikakulam   pictwittercomlvcevixfxo,1
13467,21870,dont they have any connection to public apart from opinion makers and presstitues from this point how congress will even go to voters  explain their stand on  article     to public  defend chidambaram gulab diggy clearly no one is thinking about that in congress,0
13468,21872,you have to open your eyes to check the facts government is doing best work by eliminating  article     gifted by nehru for his own benefits desh ko barbaad karne ka ek bhi chance chhoda nahi hai nehru ne kashmir to abhi jhaki hai pok abhi baaki hai,1
13469,21873,read her statement carefully not a word about indian army there atrocities modi and the scraping of  article     in kashmir very cunningly showing sympathy to poor kashmiri people without mentioning who is responsible for there sufferings and ordeal  ,0
13470,21874,thanks for removing  article    modiji and amith shahji,1
13471,21875,bhai new congress me bhi to  article   and    hai talented ppl like u keep tweeting thats all powerless intellects manjira bajao italian amma ke darbar me,1
13472,21876,voices from jammu  kashmir must be heard says manmohan singh in first remarks on  article       financialexpresscomindianewsvoi    …,1
13473,21877,this restaurant near marol naka metro station is celebrating  article     this is sick capitalism  pictwittercomahixyvwpje,0
13474,21878, national   russia backs indias move to abrogate  article    supporting indias move of removal of  article     related to jammu and kashmir russia said the step of dividing jammu and kashmir into two parts has…       …,1
13475,21879,dear bbc new york times al jazeera  other international mediacry as much you wantrun fake news as much you wantdo anti india propaganda as much you want article     wapis nahi ayega  article           …,1
13476,21880,thanks for the update sir  i guess for this reason that hk land belongs to china china will never give away hk to anyone  no matter what plus world has already seen  article     abrogation and the connected deprivation history of  years  hk must not protest,1
13477,21886,all media is showing muslim views from kashmir on  article     i will tell the harsh fact militant has already declared to make kashmir islamic state that kashmir where our temples are destroyed by them and few temples are left talk to jammu and laddakh people also for  ,0
13478,21889,article     hatne k baad congress ne laya article  sabse badtarsonia gandhi special,1
13479,21892,pm modi on  article     there will be obstacles but we have to overcome them  the indian express     ,0
13480,21895,imran khan didnt revoke  article     modi did ityou were a journalist turned politician  a man who is supposed to represent pakistan in a positive way   but what you are doing is absolutely nuisance and disgusting be a little mature please,0
13481,21899,omar abdullahs nc moves sc challenging presidential orders on  article      india news  times of india   timesofindiaindiatimescomindiancmoves    …,1
13482,21900,as  who has studied jk from a national security perspective knows abolition of  article     was a highly risky move other side of coin is its very  bold will this high riskhigh reward decision work in the interests of the people  fervently hopes it will   twittercomcapitalcalculu    …,1
13483,21902,on the auspicious day of independence day in address to nation pm modi hails abrogation of  article     passage of triple talaq bill and outstanding performance of parliament he also announces joint chief of staff post for proper synergy among all three defence forces,1
13484,21903,something that they thought was impossible abrogation of  article     has happened now the gandhis are not so sure about the intent of modishah duo in pursuing corruption cases against their family they need the protective political cover  hence the reigns in their hand,0
13485,21904,dont  call it banana republicit is a republic under leadership of stalwarts like modi subramaniam swamy amit shahrecent abrogation of  article     which seemed a humongous task at a time is a proof of thatto clean the mess of congress regime will take some time,1
13486,21905,sir as a ordinary citizen i found like this the exexcutive order not passed by the parliament certain changes made in  article     to be interpreted by competent authority  ,1
13487,21906,being i am a common citizen i dont support any party but i can tell one thing with confidence only bjp have the guts to revoke    whereas congress cannot even think of revoking    bec of its allies nc  pdp thank god finally    is revoked,0
13488,21907,in reality modi sucssfully fooled congressi in every step first in surgical strike and now abrogation  article     wo tareef karen to mushkil criticize karen to pak premi ,1
13489,21909,do really even know what  article     and   pls reply without googling,1
13490,21911,poonawalla has said he is not expressing any opinion on  article     but seeking withdrawal of curfew restrictions and other alleged regressive measures including blocking of phone lines internet and news channels in jk,0
13491,21912,article     was never been a hindrance to development of jk    was also  not responsible for anti india sentiment in jk i want    to go but not in this fascist manner jk is above national average on multiple development parameters how is    responsible for corruption,0
13492,21914,two prsons are most hated in kashmir valley now as per reports they are former prime minister of kashmir sheikh abdullah who merged kashmir in india and got  article     incorporated in indian constitution and the other is present prime minister of india who has abrogated it,0
13493,21915,osma bin laden was found in pak pakistan is in gery list of world anti terror body focus on povertychinese use pak as a colony of itin kashmir  article     was misused by local politicans for own welfare  yrs of  article     did not give anytime to local kashmiris,1
13494,21919,occupied jammu and kashmir will no longer be called a stateit will be called part of indiaindia abolished kashmirs special status in the constitution article     abolished in the indian national assemblyکشمیربنےگاپاکستان,1
13495,21920,why kashmir may see increased violence after the revocation of  article    here are the longstanding tensions  and potential new ones      …,1
13496,21922,pakistan actors  singers like mahira khan atif aslam veena malik are abusing india  supporting pakistan on  article    but our bollywood lobby of swara naseeruddin  anurag kashyap who support pak artists for bollywood consumed fevicol even after pak banned bollywood films,1
13497,21923,now pak diplomat abdul basit revealed that he convinced shobhaa de to write  article  on plebiscite in kashmirif true how much was she paidleft mediajournalist recently endorsed by pak on  article     barkha dutt by pak police addl igp ahmed ndtv  the wire by paks pti,1
13498,21924,india on monday revoked  article     of the constitution to withdraw the special status given to jammu and kashmir and bifurcated the state into two union territories  jk and ladakhwt is ur opinion guys pm modi doing ryt  wrong,0
13499,21925,india informed un that  article     was incorporated into the indian constitution in  six years after the unsc resolution of  and was revoked in  happened after the unsc resolutionso if the first did not signal a “material change” neither could the second,1
13500,21929,petition moved before registrar  indian sc   exercise of suomotojurisdiction  by chiefjusticeindia  regarding amendments made in  article     re jamukashmir  status with request  declare above acts by president of india  be illegal  unconstitutional  mfacebookcomstoryphpstor    …,0
13501,21930,pakistan should state a clear policy about kashmirwe never want a war but a clear narative that might push india to backfoot i wonder yet our officials didnt called for a single time to india to reinstate the  article     in their constitutionkashmirlooksahead,1
13502,21932,tight security marks jk’s first iday post  article       weeklyvoicecomtightsecurity    …  featured  india,1
13503,21937,owaisi sir please support for  article    its good for all indians,1
13504,21938,kashmir was put aside by all govts this indian move has once again renewed the resolved of kasmiris even indians are fully quoting the misadventure of indian army here  article     revocation has made bjp govt to kneel down no matter how hard they try the matter had ignited,0
13505,21941,this is a special independenceday  to all of usall the new laws passed in the parliament and celebrations all over india including jammu and kashmir after the revocation of the states special status under  article    we salute the spirit of india,1
13506,21942, rashtrapatibhvn   dear mr president kovind you have fullfilled the dream of sardar vallabh bhai patel of fully integrated india by scrapping the discriminatory  article  of    you will be always remembered in history as the greatest president of india,1
13507,21943,the government said  article     needed to be scrapped to put the state on the same footing as the rest of indiabut many kashmiris believe that the bjp ultimately wants to change the demographic character of the muslimmajority region by allowing nonkashmiris to buy land there  ,1
13508,21944,after scraping   article     nd   one of indian chief minister says  we can rape kashmiri women freely because now we own them  this is  day of curfew on kashmir  the biggest democratic country is violating human rights brutally and we all are sitting silent unsc,1
13509,21947,seems u are much rattled with removal of the  article     why,1
13510,21951,article     expired in  when j k constitution was adopted declaring the state as an integral part of indiaits  baby  inserted into the constitution of india illegallysurvived hidden in footnotes it was made use of to islamise jk at cost of indian tax payer   twittercomjajabormanass    …,0
13511,21952, sagarikaghose  shares an old report to insinuate that the army is using brutal measures to suppress rebellion in kashmir after abrogation of  article     balochistanisnotpakistan balochistanwantsfreedom        via opindiacom,0
13512,21954,‘if  article     was so important why was it kept temporary for  years’ pm modi’s stinging attack on congress in iday speech  financialexpresscomindianewspm    … via namo app ,1
13513,21955,his remarks come days after the centre revoked jammu  kashmirs special status by diluting  article      innewsyahoocomuniformcivil    …,1
13514,21956,ishita you’re worried about balochistan after your government scrapped the  article     from india’s constitution and blacked out kashmir from the world after militarising it in  how ironic is that rest in peace sanity,1
13515,21957,no one in india cares about  article     then why was it trending number  in india and how is pakistan is trying to go to war if india is the one that keeps doing such things that clearly might trigger a war,1
13516,21959, kashmirwithmodi panchayats led by their sarpanches have taken development schemes such as electricity for all making the region odf  more to the grassroots with this revocation of  article     i am sure they will do even better now says pmvia namo app,1
13517,21960,hello fake major kicked out when your killer pm modi  and many of your senior politicians  journalists said by using their verified accounts  article     is in favor of kashmir  to rebuild them that will be called top fake news machinery in the world ,1
13518,21963,happy    to all  its r first independent day without  and  article    jaihind one nation one flag one constitution,1
13519,21964,hope government do a mass campaign to clear myths around abrogation of  article     effective communication will play important role in handling the situation   twittercomrahulpanditas    …,1
13520,21967,you mean that they did wrong relieving     article  which donot provide equal right women dalit safari kramchari migrants of  and kid which was born there  what re so liberal shameless,0
13521,21968,sir in pakistan all are speaking one voice against india on  article     why are you speaking as if to help pakistan you oppose the government in any other issue not this  please stay united and support the government,0
13522,21969,article     magsaysay awardee sandeep pandey put under house arrest in up  theleafletits a virtual crackdown on democracy reminiscent of emergency days       …,0
13523,21970,ive just posted a new blog  iday is special as  article     has been revoked     ,1
13524,21971,mustread piece on kashmirs economy jammu  kashmirs former finance minister haseebdrabu  busts some myths about the link between  article     and economic development of the region   livemintcomopinioncolumn    …,1
13525,21973,had there been hindu majority in kashmir the congress party would have revoked  article     a long back to please the minority,0
13526,21976,this song is made on  article     to give moral support to each kashmiri soldiers and indianhope we successfully able delivered our thoughts about  article     we civilians are with you sir narendramodi  amitshah  in this decision      unsckashmir  unsc,1
13527,21978,a great eyeopener for me politicians and their media chamchas said no or made no effort to remove  article     and integrate kashmir not coz it was a constitutional complication but because they were ready to concede kashmir once they could steer it to the point of no return,1
13528,21979,i hope your  article    centric kashmir policy will be proved to be harbinger of a new era not only kashmir but also other states including khalistan will be carved out from the existing india for which muslims as well as sikhs will be grateful to your apt leadership,1
