,Unnamed: 0,Unnamed: 0.1,title,Sentiment,Noun_Word
334,334,552,one nation one lawindia want it with one voicelet there be a common civil code tookashmirwithmodi with the scrapping of  article     the dream of sardar patel baba saheb ambedkar dr syama prasad mukherjee atalji and of crores of patriots has been fulfilledvia namo app,0,"['nation', 'lawindia', 'voicelet', 'code', 'scrapping', 'article', 'dream', 'sardar', 'patel', 'baba', 'saheb', 'dr', 'syama', 'prasad', 'mukherjee', 'crores', 'patriots', 'namo', 'app']"
335,335,554,the statement given by sh p chidambaram on  article    is an immeture statement by a mature  statesman astonishing  dr hp singhthinkers of the nation,1,"['statement', 'p', 'chidambaram', 'article', 'statement', 'statesman', 'dr', 'hp', 'singhthinkers', 'nation']"
336,336,555, pmoindia    zeenewshindi  ndtvindia    abpnews  timesofindia  aajtak  newsnationtv  bbcworld  we all indians request to all not to give fake news about jk as per media news people in lehladakh  jammu region are extremely happy after removal of  article    ,1,"['pmoindia', 'timesofindia', 'aajtak', 'bbcworld', 'indians', 'news', 'jk', 'media', 'news', 'people', 'jammu', 'region', 'removal', 'article']"
337,337,557,a lecture scheduled by the madras bar association on  article     of the constitution of india had to be cancelled due to the objection taken by the legal wing of the bharatiya janatha partybjp reports the times of india  livelawinnewsupdatesm    …,1,"['lecture', 'bar', 'association', 'article', 'constitution', 'india', 'objection', 'wing', 'partybjp', 'times', 'india', 'livelawinnewsupdatesm']"
338,338,558,fake video of pakistan occupied jk  is circulated by bbcworld  bbcbreaking  bbcnews  bbc news   article     tear gas at kashmir rally india denies happened       …  lefthanderday  tuesdaythoughts  we demand freedom of british occupied nothern island  scotland,0,"['video', 'pakistan', 'bbcworld', 'bbc', 'news', 'article', 'tear', 'gas', 'rally', 'india', 'lefthanderday', 'freedom', 'island', 'scotland']"
339,339,562,its been a yearthe ajatashatru of indian politics has left uswhile we remember him todaywhile  article     is abrogatedlets recallhe accompanied as political secretary to shyama prasad mukherjee to kashmir in  demanding full integration to the stateatalbiharivajpayee ,1,"['politics', 'uswhile', 'todaywhile', 'article', 'abrogatedlets', 'recallhe', 'secretary', 'prasad', 'mukherjee', 'integration', 'stateatalbiharivajpayee']"
340,340,563,so the bjp has legalised cow slaughter in kashmir by abrogating  article     rpc governed the slaughter of cattle in jk but that stands dissolved now ipc does not penalise it,0,"['bjp', 'cow', 'slaughter', 'kashmir', 'article', 'rpc', 'slaughter', 'cattle', 'ipc']"
341,341,564,firstly its not section    its  article     speaking before learn something about the subject a,1,"['section', 'article', 'subject']"
342,342,567,when you say  our state that very word was being questioned in  article     by having separate rule of law no sc or indian parliament intervention what mota bhai did is what we voted them for sitting in tn and commenting on kashmir with no knowledge is not done,1,"['state', 'word', 'article', 'rule', 'law', 'parliament', 'intervention', 'bhai', 'kashmir', 'knowledge']"
343,343,568,i am supporting the deciison of abrogation of  article     here ok second thing the nost important step any govt can take to improve the lives of kashmiris is to abrogate that  article  and if you doesnt know how it was hindering there dvlpmt then olease google it,1,"['deciison', 'abrogation', 'article', 'thing', 'step', 'govt', 'lives', 'kashmiris', 'article', 'dvlpmt', 'olease']"
344,344,569, mpladakh  sir earlier we had planned to visit laddakh in october first week so after abrogation of  article     should we stick to that plan or drop it,1,"['mpladakh', 'sir', 'laddakh', 'week', 'abrogation', 'article', 'plan']"
345,345,570,its eid sir koi chota mota festival nahi hai if u think everything is snatched since  then it means  article     was wrongly given to jk u ur self contradicting your views its india although the way  was scrapped was totally wrong,0,"['sir', 'festival', 'nahi', 'u', 'article', 'self', 'views', 'india', 'way']"
346,346,571,leading jurist salmanaraja  terms indian act of revoking  article     as perpetration of fraud on the constitution of india and azharsiddique  has written a letter to the indian supreme court to take a suo moto action against arbitrary and illegal exercise of power by ind govt pictwittercomgjemtwmxxj,0,"['jurist', 'salmanaraja', 'terms', 'act', 'article', 'perpetration', 'fraud', 'constitution', 'india', 'letter', 'court', 'suo', 'action', 'exercise', 'power', 'ind', 'govt', 'pictwittercomgjemtwmxxj']"
347,347,572,removal of  article     is nothing but a means for illiterate bjp bhakts to show some more jingoism and display their historical mannerless  behavior towards womens  be it from their own families savedaughterofkashmir ,1,"['removal', 'article', 'means', 'bjp', 'bhakts', 'jingoism', 'behavior', 'womens', 'families']"
348,348,574,remember indiayou cannot suppress the voice of freedomwhere you have failed umpteenth time there u cannot be successful by juatere removing  article    ,1,"['voice', 'freedomwhere', 'time', 'u', 'article']"
349,349,575,hey old mad corrupt man muslim majority is only in kashmir valley not in jammu  ladakh but they were also part of former jk state on which  article     was applicable stop this hindumuslim drama  get lost jail time starts looting time stops payalrohatgi ,0,"['man', 'majority', 'valley', 'jammu', 'ladakh', 'part', 'state', 'article', 'stop', 'hindumuslim', 'drama', 'jail', 'time', 'time', 'payalrohatgi']"
350,350,576,article     ensured cleaning community never got their due however well they do in education they can only be cleaners they cant buy landnow with    gone all their civil rights are restored,0,"['article', 'cleaning', 'community', 'education', 'cleaners', 'landnow', 'rights']"
351,351,577,as a legislatori firmly believe  article     shouldve been removed long ago as a hm there was no confusion in my mind about the consequences of removing it im confident terrorism in kashmir will finish  itll move ahead on the path of development amitshah  jammuandkashmir ,1,"['legislatori', 'article', 'confusion', 'mind', 'consequences', 'terrorism', 'kashmir', 'path', 'development', 'amitshah', 'jammuandkashmir']"
352,352,578,‘if  article     was so important why was it kept temporary for  years’ pm modi’s stinging attack on congress in iday speech  financialexpresscomindianewspm    … via namo app ,1,"['article', 'years', 'pm', 'attack', 'congress', 'iday', 'speech', 'financialexpresscomindianewspm', 'namo', 'app']"
353,353,579,only good thing they have done as of now is repealed  article     demonetization was a big blunder  no need to say anything about vyapam ,1,"['thing', 'article', 'demonetization', 'blunder', 'need', 'vyapam']"
354,354,581,india has removed  article     that gives special status to jammu and kashmir india conspires to convert the majority of kashmiris to minorityit looks like endia is replicating the israeli model of ethnic cleansing in kashmirwakeupunkashmirbleeding ,1,"['india', 'article', 'status', 'jammu', 'india', 'majority', 'kashmiris', 'minorityit', 'endia', 'model', 'cleansing', 'kashmirwakeupunkashmirbleeding']"
355,355,582,   nehru एक अय्याश था। chouhanshivraj  उसके पैरों की मिट्टी कैसे हो सकता हैnehru is solely responsible for kashmir problemwhen br ambedkar didn’t agree with him for    this womaniser played a dirty politics  introduced  article     from back door a cheat,0,"['nehru', 'था', '।', 'kashmir', 'problemwhen', 'br', 'ambedkar', 'womaniser', 'politics', 'article', 'door', 'cheat']"
356,356,585,leftesticles  indian govt hasnt done enough about kashmir youth is becoming terrorist due to lack of opportunity indian govt abrogates  article    leftesticles kashmir is already more prosperous than other indian states they dont need this developmenti mean wtf,0,"['leftesticles', 'govt', 'kashmir', 'youth', 'lack', 'opportunity', 'govt', 'article', 'leftesticles', 'states', 'wtf']"
357,357,589,did you know about this advantage of removing  article    i had no idea about this kill your own daughters and import from kashmir wah modi ji wah   twittercombainjalstatus    …,1,"['advantage', 'article', 'idea', 'daughters', 'import', 'twittercombainjalstatus']"
358,358,594,read the un ref son kashmir is not yours so your opinion doesnt matter  article     made it a part of india and now its notyou know how many jawaans are killed by naxalitesdo you even how many women were raped by army in kashmir read history and you will know what kp did,1,"['ref', 'son', 'opinion', 'article', 'part', 'india', 'jawaans', 'naxalitesdo', 'women', 'army', 'history']"
359,359,596,hi serialfaker  you and your tonic searching sister rubikaliyaquat  aired their interview with all jk peace council chairman mohd ashraf azad on  article     but none of you mentioned his association with  divider in chief      …,1,"['serialfaker', 'tonic', 'sister', 'interview', 'peace', 'council', 'chairman', 'azad', 'article', 'none', 'association', 'divider']"
360,360,597, article     is not draconian but it offers special status to jk however when muslims in mumbai are rejected as tenants all hell break loose ye itni hypocrisy aati kaha se hai bhai,1,"['article', 'status', 'muslims', 'mumbai', 'tenants', 'hell', 'itni', 'hypocrisy', 'bhai']"
361,361,599,lift curfew and start communicating line so that terrorist can spread fake message organize hate rally torch army and in turn get trashed make kashmir burn so in turn u can blame the govt for  article    ,0,"['lift', 'curfew', 'line', 'terrorist', 'message', 'hate', 'rally', 'torch', 'army', 'turn', 'kashmir', 'turn', 'u', 'govt', 'article']"
362,362,604, newsalert  – prime minister narendramodi  and home minister amitshah  took the right step  article     was scrapped for the nation’s benefit  ’s girirajsinghbjp   nayakashmirwithmodi     pictwittercomlqgzhqzecb,1,"['minister', 'narendramodi', 'home', 'minister', 'amitshah', 'step', 'article', 'nation', 'benefit', 'girirajsinghbjp', 'pictwittercomlqgzhqzecb']"
363,363,606,detailed discussion on  article             indianarmyinkashmir      kashmirwantsfreedom  kashmirkhalistanajointcall  kashmirunderthreat    pakistan  modi  ,1,"['discussion', 'article', 'indianarmyinkashmir', 'kashmirwantsfreedom', 'kashmirunderthreat']"
364,364,607,as india unilaterally revokesshould be as india recokesunilaterally gives many other interpretations ex it was never bilateral to revoke  article    i hope you got the difference,0,"['india', 'interpretations', 'ex', 'article', 'difference']"
365,365,608,before scraping  article     govt must have put these pakistani gang behind bars,0,"['article', 'govt', 'gang', 'bars']"
366,366,610,what is the it though the unsc cant ask lok sabha to reverse the repeal of  article     as its a jurisdictional matter over a sovereign parliament  would be a bad precedence on the annexation of occupied arab e jerusalemcan unsc do more than demand a lifting of the curfew,0,"['unsc', 'lok', 'sabha', 'repeal', 'article', 'matter', 'parliament', 'precedence', 'annexation', 'e', 'jerusalemcan', 'unsc', 'lifting', 'curfew']"
367,367,612,are u out of ur mind for communalising a changeover in jk in first place  article     was added after jk had become a part of indiathe same was not done for any princely state for accession to   indiado    not be an ass,1,"['mind', 'changeover', 'place', 'article', 'part', 'state', 'accession', 'ass']"
368,368,613,dear narendramodi sir thanks for removing  article     from jammu and kashmir i was waiting for this moment for yearsevery good action first gets criticism but finally it is going to be a good action thanks once again,1,"['sir', 'thanks', 'article', 'jammu', 'kashmir', 'moment', 'yearsevery', 'action', 'criticism', 'action', 'thanks']"
369,369,614, hartoshsinghbal  people of  kashmiris accept the abrogation of  article     and some black sheeps will be made to comply,0,"['hartoshsinghbal', 'people', 'kashmiris', 'abrogation', 'article', 'sheeps']"
370,370,616,only the union territory of jammu and kashmir union territory of ladakh  lakshadweep  tripura  mizoram and manipur is left for me to visit i hope nw after ur historic and wonderful decision of abrogation of  article     i can visit jk and ladakh jai hind  thank u sir,1,"['union', 'territory', 'jammu', 'union', 'territory', 'tripura', 'manipur', 'decision', 'abrogation', 'article', 'hind', 'u', 'sir']"
371,371,617,hope that day when pakistan will be gone happens in our life time for scrapping  article     it took too long and many vanished waiting for it to happen,1,"['day', 'life', 'time', 'article']"
372,372,618,the fear is evident in  imran khans speech on pakistans independence day and he says  article     was never our issue and it was an issue of the indian constitution then why is he even bothered about it and baffled by its revoking,1,"['fear', 'imran', 'khans', 'speech', 'independence', 'day', 'article', 'issue', 'issue', 'constitution', 'revoking']"
373,373,620,hundreds of twitter accounts have recently popped up all supporting irrational application of  article    just don’t want to go in argument,1,"['hundreds', 'twitter', 'accounts', 'application', 'article', 'argument']"
374,374,621,m not saying these images are fake but these scenes are not after the revocation of  article     these kids are stone pelters,0,"['images', 'scenes', 'revocation', 'article', 'kids', 'stone', 'pelters']"
375,375,627,if kashmiris are happy why are they locked inside asaduddin owaisi targets govt over  article       onlinearticlesnetifkashmirisa    …,1,"['kashmiris', 'owaisi', 'targets', 'article', 'onlinearticlesnetifkashmirisa']"
376,376,629,sir as i had communicated to you  i had been developing a model  a win win model for india pak n kashmiris wrt  resolution of the kashmir issue  but modis move of scrapping  article     has brought kashmir back to  where nothing short of a plebiscite shud b acceptable,1,"['sir', 'model', 'win', 'win', 'model', 'india', 'pak', 'kashmiris', 'resolution', 'issue', 'move', 'article', 'plebiscite']"
377,377,630,thats why it was necessary to remove  article     kashmir must b connected with rest of india otherwise pakistan will always play muslim brotherhood in kashmir im tired of hearing innocent kashmiri  victim kashmirikashmir need to come out from slavery of separatistncpdp,1,"['article', 'kashmir', 'rest', 'india', 'pakistan', 'brotherhood', 'kashmiri', 'victim', 'slavery', 'separatistncpdp']"
378,378,631,development political empowerment and dignity were lacking in jammuandkashmir  due to draconian  article     and  ⁦rammadhavbjp ⁩      …,0,"['development', 'empowerment', 'dignity', 'article']"
379,379,632,you know what the impediment was  article     which has now been scrapped breathing new life into the prospects of these refugees,1,"['impediment', 'article', 'life', 'prospects', 'refugees']"
380,380,634,what india’s decision on kashmir and  article     mean for federalism and democracy  the washington post       …,0,"['india', 'decision', 'kashmir', 'article', 'federalism', 'democracy', 'washington', 'post']"
381,381,635, davidfrawleyved  tarekfatah  happy independence day to all my fellow indiansnarendramodi  pmoindia  sir what you have done for this county by abolishing  article       is what no one else could have done thank you sir  and more power to you jai hind,1,"['independence', 'day', 'pmoindia', 'sir', 'county', 'article', 'one', 'sir', 'power', 'hind']"
382,382,637,india used its last card  article     and pushed it to the point of no return as imrankhanpti  said the only option that is left for india is now ethnic cleansinghope we will not see another armenian genocide or nazi holocaust again when world have come this far in civilization,1,"['india', 'card', 'article', 'point', 'return', 'option', 'india', 'cleansinghope', 'genocide', 'holocaust', 'world', 'civilization']"
383,383,640,gorkhas in jammu welcome revocation of provisions of  article           …,1,"['jammu', 'revocation', 'provisions', 'article']"
384,384,642,those who advocate for  article     india is asking them if this was so important and life changing why was this not made permanent for  years in spite of the huge mandate they enjoyed in the office pm shri narendramodi स्वतंत्रतादिवस   ,1,"['article', 'india', 'life', 'years', 'spite', 'mandate', 'office', 'pm', 'shri']"
385,385,643,goi is asking kashmiris  to either silently accept the repeal of  article       or face curfew bullets pellets beatings or stay at homes till they starve to death as many of them are daily wagers guides to tourists drivers other workers this is sadism of rss terrorists   twittercomramindersayss    …,1,"['goi', 'kashmiris', 'repeal', 'article', 'curfew', 'bullets', 'beatings', 'homes', 'death', 'wagers', 'tourists', 'drivers', 'workers', 'sadism', 'rss', 'terrorists', 'twittercomramindersayss']"
386,386,644, they first tried with punjab by khalistan movement they failed now they are trying with kashmir kashmir could not be contained like punjab due to  article     now it shall be,0,"['punjab', 'movement', 'kashmir', 'punjab', 'article']"
387,387,645,   narendramodi  kashmir  best memes on removal of  article     from kashmir       via youtube,1,"['memes', 'removal', 'article', 'youtube']"
388,388,646,thnx to tiinexile  s below tweet series today i was able to convince few people in my office to stop believing that ambedkar opposed  article    by the way they were showing me video clip and tweet of sushil pandit and a rangnathan     twittercomtiinexilestat    …,1,"['s', 'tweet', 'series', 'today', 'people', 'office', 'ambedkar', 'article', 'way', 'video', 'clip', 'tweet', 'sushil', 'pandit', 'rangnathan', 'twittercomtiinexilestat']"
389,389,647,   for every   indian soldiers are stationedindian held jammu and kashmir is worlds most militarized zoneworst human rights abuses are being conducted by revoking  article     and  they are making kashmiris minority in their homeland,1,"['soldiers', 'jammu', 'kashmir', 'worlds', 'rights', 'abuses', 'article', 'kashmiris', 'minority', 'homeland']"
390,390,648,now that  article     is gone we hope to see many steel industries including government owned psus making their presence felt in jammu and kashmir ut kindly make a begining by starting a conversion unit of sail in jammu,1,"['article', 'steel', 'industries', 'government', 'psus', 'presence', 'jammu', 'kashmir', 'begining', 'conversion', 'unit', 'sail', 'jammu']"
391,391,649,second worst nightmare first have already came true as removal of  article   ,0,"['nightmare', 'removal', 'article']"
392,392,650,sorry wrong number  it is  article     ,0,"['number', 'article']"
393,393,651,vice president thats abrogation of  article     the need of the hour its a good thingwe must always remember the history analyse what happened what not happened  then move forward abrogation of   is in interest of the nationits   ,1,"['vice', 'president', 'abrogation', 'article', 'need', 'hour', 'thingwe', 'history', 'abrogation', 'interest', 'nationits']"
394,394,653,agreement was done by making a bridge called  article     but you scrapped  article     so you dont think you need fresh agreement with citizen of kashmir with fresh terms and conditions,1,"['agreement', 'bridge', 'article', 'article', 'agreement', 'citizen', 'kashmir', 'terms', 'conditions']"
395,395,655,no first use policy is the new  article    ,1,"['use', 'policy', 'article']"
396,396,657,i keep hearing removing  article     is not right but no one tells what was the benefit of keeping it for the kashmiri people probably you should have done some research before just talking about it ,0,"['article', 'one', 'benefit', 'people', 'research']"
397,397,658,latest we are prepared for all situations army chief gen bipin rawat on  article     and situation in jk   watsupasiacomnewswearepr    …,1,"['situations', 'army', 'chief', 'gen', 'bipin', 'article', 'situation', 'watsupasiacomnewswearepr']"
398,398,659,i wish all my friends happy independence day and specially  all the migrants and the residents of jammu and kashmir because of special gift given by shri narendra modi ji by the abolition of  article     of constitution of india,1,"['friends', 'independence', 'day', 'migrants', 'residents', 'jammu', 'kashmir', 'gift', 'shri', 'narendra', 'abolition', 'article', 'constitution', 'india']"
399,399,663,spoiled our image wake up paki un sided with us us said that jk is our internal matter russia said abrogation of  article     is within the framework of indian constitution  whos dreaming are you in your poor and mythical islamic  paradise didnt your allah tell,0,"['image', 'matter', 'russia', 'abrogation', 'article', 'framework', 'constitution']"
400,400,666,unilateral decision really since when china was a party to itor we have to believe that pakistan was a stake holderwhat all have given pakistan the chance to create terrorism in jkwho all have conceived the idea of  article     then back door entry of  many questions ,1,"['decision', 'china', 'party', 'pakistan', 'stake', 'holderwhat', 'pakistan', 'chance', 'terrorism', 'idea', 'article', 'door', 'entry', 'questions']"
401,401,667,my phone screen is wet and i cant tell if its snot or tears im eye fnkkgftjkj,0,"['phone', 'screen', 'snot', 'tears', 'eye']"
402,402,669,after  article     going pakistani feel alive at least they have got some workthey feel employment has gone up,0,"['article', 'workthey', 'employment']"
403,403,670,excellent debate pandajay  raised some valid points and very aptly elaborated the circumstances under which  article     was removedu just nailed it pandajay  sir  abhisekodisha    otvnews  mpoffice  ndtv,1,"['debate', 'pandajay', 'points', 'circumstances', 'article', 'removedu', 'sir', 'ndtv']"
404,404,671,free britishoccupiedscotland  britishoccupiedireland   britishoccupieddiegogarcia britishoccupiedgibraltar bbcbreaking  newsx      unsc  unsckashmir  indiaforkashmir,1,"['britishoccupiedscotland', 'britishoccupiedireland', 'britishoccupieddiegogarcia', 'britishoccupiedgibraltar', 'unsc', 'indiaforkashmir']"
405,405,672,because of  article     most of the tukde gange and india haters are being forced to surface and they are surfacing without realising people are watching it,1,"['article', 'gange', 'india', 'haters', 'people']"
406,406,674,my fellow kashmiris please come out to register your protest against indian brutal occupation in kashmir we kadhmiris have given everything for our freedom  we won’t give up on our right to self determination  article     isn’t our issue but compete freedom standwithkashmir,0,"['kashmiris', 'protest', 'occupation', 'freedom', 'right', 'self', 'determination', 'article', 'issue', 'freedom', 'standwithkashmir']"
407,407,675,rt  iam from north east amp we assure uwe r very happy with the decision of scrapping  article     its cute that u liberals a…,1,"['iam', 'north', 'amp', 'uwe', 'r', 'decision', 'article', 'cute', 'u', 'liberals']"
408,408,676,sir what is decided in meeting india is going to remove  article      and curfewand action will be taken against india by unsc  over brutally killings of innocent kashmirisnone of above is going to remove  countries has supported us in meeting while other  were silent,0,"['sir', 'india', 'article', 'curfewand', 'action', 'india', 'unsc', 'killings', 'kashmirisnone', 'countries', 'meeting']"
409,409,678,i mean i have personally never seen or heard pakistan opposing the  article     of the constitution of india nor call for its abolishment pakistan did not even revoke the  article     pakistan was not the one who violated the human rights of kashmirmake it make sense       …,0,"['pakistan', 'article', 'constitution', 'india', 'pakistan', 'article', 'pakistan', 'one', 'rights', 'kashmirmake', 'sense']"
410,410,682,jk was integrated into india long back by the then ruler raja hari singh there was no mention of  article     in the annexation doc signed by rajait was later added as a temporary provision until jk formulates its own constitution which never happenedeid mubarak   twittercomshahfaesalsta    …,1,"['india', 'ruler', 'hari', 'singh', 'mention', 'article', 'annexation', 'doc', 'rajait', 'provision', 'constitution', 'twittercomshahfaesalsta']"
411,411,685,pakis agitating on    kindly answer thisplease tell under which constitution  article     and  was part of was it part of pakistans constitution or uns constitutioncan you tell what is  article   of pak constitutionbalochistansolidarityday balochistanisnotpakistan,1,"['pakis', 'thisplease', 'tell', 'constitution', 'article', 'part', 'part', 'constitution', 'article', 'pak', 'constitutionbalochistansolidarityday', 'balochistanisnotpakistan']"
412,412,686,it’s showing on your profile ashok that you have studied kashmir’s historynow rejoice you are seeing history in the making  article     scrapped people of kashmir are looking forward to a bright futurerejoice enjoy party    also spread the word against anti nationals,1,"['profile', 'ashok', 'kashmir', 'historynow', 'history', 'article', 'people', 'kashmir', 'futurerejoice', 'party', 'word', 'nationals']"
413,413,687, imrankhan  blabbering pakistan only grabbed part of jk pok an integral part of indialater indian govt inserted  article      granting autonomy to jkpakistan used it as a liver to promote terrerism people of jkladakh now feel  happy that they are relieved of pak grip  twittercomimrankhanptis    …,1,"['imrankhan', 'pakistan', 'part', 'pok', 'part', 'indialater', 'govt', 'article', 'autonomy', 'liver', 'people', 'pak', 'grip']"
414,414,689, incindia  rahulgandhi  aajtak  zeenewshindi    new name of congress after expose on  article     congress  jaychand party,1,"['aajtak', 'name', 'congress', 'article', 'congress', 'party']"
415,415,690,home minister amitshah  says at a function in chennai that he never had a confusion about  article     it was wrong and should have been removed long time ago and he is confident it will bring development and will end terrorism in jk,0,"['home', 'minister', 'amitshah', 'function', 'chennai', 'confusion', 'article', 'time', 'development', 'terrorism', 'jk']"
416,416,691,post article    �s revocation kashmir observes first independence day amid curfew       …,1,"['post', 'article', 'revocation', 'kashmir', 'independence', 'day', 'curfew']"
417,417,696,the point here is do you see that both parties have commited acts of terrorism on each other terrorism isnt a one sided issue both parties commit citing one reason or another fyi the kashmiri pundits have signed a petition condemning bjps revoking of  article    ,0,"['point', 'parties', 'acts', 'terrorism', 'terrorism', 'issue', 'parties', 'reason', 'fyi', 'pundits', 'petition', 'revoking', 'article']"
418,418,697,the removing  article     and  will be success for kashmiri and jammu people but what about other state of india who has artical     twittercomshashitharoor    …,1,"['article', 'success', 'kashmiri', 'jammu', 'people', 'state', 'india']"
419,419,698,you are wrong and misinformedthese are rallies in support of doval shah and modi for their kindness and cancellation of  article     you must be a pakistani terrorist posing as fake bbc account indian replublic strongly denounce you and will call you terrorist support news,0,"['rallies', 'support', 'shah', 'modi', 'kindness', 'cancellation', 'article', 'terrorist', 'bbc', 'account', 'replublic', 'support', 'news']"
420,420,700,“indian governments decision to revoke  article     is alarmingly provocative taking this decision in the most heavily militarized zones in the world is deeply irresponsiblethe kashmiri people must have their rights upheld”  british mp shabana mahmood video skynews  ,1,"['governments', 'article', 'decision', 'zones', 'world', 'kashmiri', 'people', 'rights', 'mp', 'shabana', 'mahmood', 'video', 'skynews']"
421,421,702,unverified reports indicate jyotiraditya scindia alongwith his  odd mlas likely to join bjp on the pretext of  article    good policiesgood politics ,1,"['reports', 'jyotiraditya', 'scindia', 'mlas', 'bjp', 'pretext', 'article', 'policiesgood', 'politics']"
422,422,703,you should write count down to put pak flag in occupied kashmir within  minuteswhat india  modi had to dodid already now its your turn to answer their     article  question dont wait for imran niazis move if you arent part of ik deal over kashmir issue prove it hard,0,"['pak', 'flag', 'kashmir', 'minuteswhat', 'india', 'turn', 'article', 'question', 'imran', 'niazis', 'part', 'deal', 'issue']"
423,423,704,article     can be removed by person who possess   chest no need to give justification this draculious  article  shud have been removed long back,0,"['article', 'person', 'chest', 'need', 'justification', 'article']"
424,424,705,useless chidambram said bjp wont have removed  article     if hindus were in majority in jkwell mr chidambram no hindus can ever raise anti india slogans or get trapped in pakistani agendathere wont have been  if that wud have been the case in first place ,0,"['chidambram', 'bjp', 'article', 'hindus', 'majority', 'mr', 'hindus', 'india', 'slogans', 'pakistani', 'agendathere', 'case', 'place']"
425,425,707,what does revoking  article     mean for the future of insurgent violence in kashmir aditimalik  and shivaji mukherjee break it down via monkeycageblog     ,0,"['article', 'future', 'insurgent', 'violence', 'mukherjee']"
426,426,708,thanks to india government good decision  article    congratulationto all indian,1,"['thanks', 'india', 'government', 'decision', 'article']"
427,427,709, crypticwise  hi there is your unroll thread by   a few days ago abpnews  aired an interview of all jampk peace council chairman mohd ashraf azad on how  article     wi        … have a good day ,1,"['crypticwise', 'unroll', 'thread', 'days', 'interview', 'peace', 'council', 'chairman', 'azad', 'article', 'wi', 'day']"
428,428,711, kashmiriswithindia  y r those claiming  b nationalist r lookingd process of revoking  article     instead of celebrating d growth process which wl nw follow in jk n ladakh ironical these ppl who hv gt so much frm india  status n living r wd enemy state,1,"['r', 'r', 'lookingd', 'process', 'article', 'd', 'growth', 'process', 'wl', 'ladakh', 'ppl', 'india', 'status', 'living', 'r', 'wd', 'enemy', 'state']"
429,429,713,the fact is supreme court on multiple occasions deemed the  article     permanentwhat modi has done is unconstitutional and illegalthere comes a time you need to sit down and say enough enough modi is not good for india,0,"['fact', 'court', 'occasions', 'article', 'permanentwhat', 'modi', 'illegalthere', 'time', 'modi', 'india']"
430,430,715,voices from jk must be heard says manmohan singh in first remarks on  article           via timesofindia,1,"['voices', 'manmohan', 'singh', 'remarks', 'article', 'timesofindia']"
431,431,716,worth watching video of how londonbased muslims are reacting to abrogation of  article      let us boycott all pakistani shops products  restuarants all indians also need to show firm solidarity and retort in the same veinplease pass this msg to  or more people  ,1,"['video', 'muslims', 'abrogation', 'article', 'shops', 'products', 'restuarants', 'indians', 'solidarity', 'retort', 'veinplease', 'msg', 'people']"
432,432,717,kindly show some guts n give a clear cut warning of  week to india for restoring of  article     otherwise lets start a war being a only islamic atomic power country and not taking stand for kashmiri muslims is a shameimrankhanpti   officialdgispr kashmirwantsfreedom ,1,"['guts', 'cut', 'warning', 'week', 'india', 'article', 'war', 'power', 'country', 'stand', 'muslims', 'officialdgispr', 'kashmirwantsfreedom']"
433,433,718, it is  article     who shield the jehadi and killer of hindu pandit this time they have to lose  times more collateral lifes if genocide of hindus started in kasmir,1,"['article', 'jehadi', 'killer', 'hindu', 'pandit', 'time', 'lifes', 'genocide', 'hindus', 'kasmir']"
434,434,719,first of all tere ko baba kaun banaya and one more thing he said after imposing  article     nehru made a crime and sorry by d way he was aiyaash,1,"['tere', 'baba', 'banaya', 'thing', 'article', 'nehru', 'crime', 'way']"
435,435,720,this is old video no where it mentions about  article     stop fake propaganda,0,"['video', 'article', 'propaganda']"
436,436,721, pakpackup  in the backdrop of abrogation of  article     in j  k the pak is perturbed because pak fears its disintegration  very existence it is the terrorism in j  k that keeps pak unity that is on the verge of dying with the start of economic development of the state,1,"['backdrop', 'abrogation', 'article', 'k', 'pak', 'pak', 'disintegration', 'existence', 'terrorism', 'k', 'pak', 'unity', 'verge', 'start', 'development', 'state']"
437,437,722,sir pakistan media is saying today they have achieved a great diplomatic victory over india and unsc is convince that abrogation of  article     is not indias internal matter and will be dealt according to un chhater is it true,1,"['sir', 'media', 'today', 'victory', 'india', 'unsc', 'abrogation', 'article', 'matter', 'un', 'chhater']"
438,438,723,history should repeat madam time hascome you to pay for anti national activities not bjp people of jammu and ladakh voted bjp to scrap  article     better focus on development of jk,1,"['history', 'madam', 'time', 'activities', 'people', 'jammu', 'ladakh', 'bjp', 'article', 'development', 'jk']"
439,439,724,imran khan in speech on  augindia kashmir rss modi  article      indian armymodi in speech on  augindia economy farmer development kashmir women water clean india population tourismno wonder why india reached marsindependencedayindia,1,"['imran', 'khan', 'speech', 'augindia', 'rss', 'article', 'speech', 'augindia', 'economy', 'farmer', 'development', 'women', 'india', 'population', 'tourismno', 'wonder', 'india', 'marsindependencedayindia']"
440,440,726,best part of speech on  article     by amit bhai shah hmoindia    ,1,"['part', 'speech', 'article', 'amit', 'shah', 'hmoindia']"
441,441,728, narendramodi  dear sir heartest congratulations and thanks on removal of  article    ,1,"['narendramodi', 'sir', 'congratulations', 'thanks', 'removal', 'article']"
442,442,729,part of india the act requires no plebiscite before becoming part of india kashmir had no democracy but a monarchy india gave kashmir a special status in  article     for  decades but i don’t see pakistan side of kashmir ever got its own constitution india has now,1,"['part', 'india', 'act', 'plebiscite', 'part', 'india', 'democracy', 'india', 'status', 'article', 'decades', 'side', 'constitution', 'india']"
443,443,730,modi  i killed  article     to save my country from terrorist and their sympathizer librandus  chanddachor,0,"['article', 'country', 'sympathizer', 'librandus', 'chanddachor']"
